id,title,abstract,keywords,pub_date,search_terms
36996739,Astrocytes-derived exosomes pre-treated by berberine inhibit neuroinflammation after stroke via miR-182-5p/Rac1 pathway.,"Our previous studies have shown that berberine can improve the nerve function deficits in ischemic stroke by inhibiting inflammation. The cellular communication between astrocytes and neurons via exosomes might affect neurological function after ischemic stroke, which plays a vital role in the therapy of ischemic stroke.The present study focused on the effects of exosomes released from astrocytes induced by the glucose and oxygen deprivation model with berberine pretreatment (BBR-exos) treatment for ischemic stroke and its regulatory mechanism.Oxygen-glucose-deprivation/Reoxygenation (OGD/R)-treated primary cells were used to mimic cerebral ischemia/reperfusion conditions in vitro. With the treatment of BBR-exos and exosomes released from primary astrocytes induced by the glucose and oxygen deprivation model (OGD/R-exos), the cell viability was detected. C57BL/6J mice were used to establish middle cerebral artery occlusion/reperfusion (MCAO/R) model. The anti-neuroinflammation effects of BBR-exos and OGD/R-exos were evaluated. Subsequently, the key miRNA in BBR-exos was identified by exosomal miRNA sequencing and cell validation. miR-182-5p mimic and inhibitors were provided to verify the effects in inflammation. Finally, the binding sites between miR-182-5p and Rac1 were predicted online and verified by using a dual-luciferase reporter assay.BBR-exos and OGD/R-exos both improved the decreased activity of OGD/R-induced neurons, and decreased the expression of IL-1β, IL-6 and TNF-α (all P ＜ 0.05), which reduced neuronal injury and inhibited neuroinflammation in Vitro. And BBR-exos showed better effects (P ＜ 0.05). The same effect has been verified in vivo experiments: BBR-exos and OGD/R-exos both reduced cerebral ischemic injury and inhibited neuroinflammation in MCAO/R mice (all P ＜ 0.05). Likewise, BBR-exos showed better effects (P ＜ 0.05). The exosomal miRNA sequencing results showed that miR-182-5p was highly expressed in BBR-exos and inhibited neuroinflammation by targeting Rac1 (P ＜ 0.05).BBR-exos can carry miR-182-5p to injured neurons and inhibit the expression of Rac1, which could inhibit neuroinflammation and improved brain injury after ischemic stroke.","['Astrocytes', 'Berberine', 'Exosomes', 'Inflammation', 'Ischemic stroke', 'miRNA']",2022-10-31,"['ischemia', 'reperfusion']"
36996692,Curcumin protects against cerebral ischemia-reperfusion injury in rats by attenuating oxidative stress and inflammation: A meta-analysis and mechanism exploration.,"Accumulating evidence has suggested that curcumin may protect against cerebral ischemia-reperfusion injury (CIRI). However, biological mechanisms vary across studies, limiting the clinical applicability of these findings. We performed a meta-analysis on publications evaluating curcumin administration in rat models of CIRI. Furthermore, we sought to test the hypothesis that curcumin alleviates CIRI through diminishing oxidation and inflammation. We searched PubMed, Embase, Web of Science, and Cochrane from the starting date of each database to May 2022 for experimental rat studies exploring the use of curcumin after ischemia reperfusion. Included articles were assessed for bias using SYRCLE's risk of bias tool. Data were aggregated by a random effects model. Curcumin administration significantly reduced neurological deficit score (20 studies; pooled mean difference [MD] = -1.57; 95% CI, -1.78 to -1.36, P < .00001), infarct volume (18 studies; pooled MD = -17.56%; 95% CI, -20.92% to -14.20%; P < 0.00001), and brain water content (8 studies, pooled MD = -11.29%, 95% CI: -16.48%, -6.11%, P < .00001). Compared with control, the levels of superoxide dismutase, glutathione, and glutathione peroxidase were significantly higher, whereas the levels of reactive oxygen species, malondialdehyde, interleukin-1β, interleukin-6, interleukin-8, and nuclear factor kappa B were significantly lower (P < .05). Subgroup analysis raised the possibility that intervention affections differed by curcumin's dose. To our knowledge, this is the first meta-analysis of curcumin's neuroprotection and mechanisms in rat CIRI models. Our analysis suggests the neuroprotective potential of curcumin in CIRI via antioxidant activity and anti-inflammatory effect. More research is required to further confirm the effectiveness and safety of curcumin on ischemic stroke therapy.","['Cerebral ischemia-reperfusion injury', 'Curcumin', 'Inflammation', 'Meta-analysis', 'Neuroprotective effects', 'Oxidative stress']",2022-09-28,"['ischemia', 'reperfusion']"
36996679,Electroacupuncture at Neiguan (PC6) attenuates cardiac dysfunction caused by cecal ligation and puncture via the vagus nerve.,"Previous studies proved the benefits of electroacupuncture (EA) on heart in ischemia reperfusion injury and chronic heart failure. However, the role of EA on sepsis-induced cardiac dysfunction has rarely been elucidated before. In this study, we aimed to investigate the effects of EA on cardiac dysfunction in a rat model of sepsis and to speculate the underlying mechanisms.Sepsis was induced by cecum ligation and puncture in anesthetized rats. EA at the acupoint ""Neiguan (PC6)"" was applied 0.5 h after the induction of sepsis for 20 min. Heart rate variability was obtained immediately after EA to evaluate autonomic balance. Echocardiography was performed at 6 h and 24 h after sepsis induction in vivo. Measurements of hemodynamics, blood gases, cytokines and biochemistry were collected at 24 h. Cardiac tissue underwent immunofluorescence staining to determine the expression of α7 nicotinic acetylcholine receptor (α7nAChR) on macrophages.EA increased vagus nerve activity, prevented the development of hyperlactatemia, attenuated the decline of left ventricle ejection fraction, suppressed systemic and cardiac inflammation and alleviated the histopathological manifestations of heart in sepsis rats. Furthermore, the cardiac tissue from EA treated rats showed increased expressions of α7nAChR on macrophages. The cardio-protective and anti-inflammatory effects of EA were partly or completely prevented in rats with vagotomy.EA at PC6 attenuates left ventricle dysfunction and decreases inflammation in sepsis-induced cardiac dysfunction. The cardio-protective effects of EA are mediated through vagus nerve mediated cholinergic pathway.","['Cardiac dysfunction', 'Cecal ligation and puncture', 'Electroacupuncture', 'Vagus nerve', 'α7nAChR']",2022-12-29,"['ischemia', 'reperfusion']"
36996446,Retinal Ischemia Following Focal Cerebral Arteriopathy in a Young Girl.,"We present a case of an ischemic retinopathy with severe vision loss secondary to a childhood stroke.Case report.An otherwise healthy 9-year-old girl presented with a 1-day history of impaired gait and speech. After performing Computed Tomography and Magnetic Resonance Imaging, thrombosis of the left Internal Carotid Artery was observed and a diagnosis of ischemic stroke was established. Serological autoimmune, coagulation, and viral panels were unrewarding. Cardiac, inflammatory and coagulation disorders were ruled out. The cause was attributed to a Focal Cerebral Arteriopathy, a common cause of childhood stroke. The patient was treated with mechanical thrombectomy followed by anticoagulation. The day after, the patient referred vision loss of 20/100 in the left eye. Fundus evaluation of the left eye depicted diffuse intraretinal hemorrhages as well as cotton-wool spots and there was retinal whitening at the posterior pole. Six weeks after, visual acuity dropped to counting fingers.A macular optical coherence tomography revealed diffuse atrophic changes in the inner retinal layers at the macula, and the Angio-OCT showed an enlarged Foveal Avascular Zone. We propose ischemia-reperfusion as the primary explanation of this unusual event.",[],,"['ischemia', 'reperfusion']"
36995924,Pretreatment with a novel Toll-like receptor 4 agonist attenuates renal ischemia-reperfusion injury.,"Acute kidney injury (AKI) is common in surgical and critically ill patients. This study examined whether pretreatment with a novel Toll-like receptor 4 agonist attenuated ischemia-reperfusion injury (IRI)-induced AKI (IRI-AKI). We performed a blinded, randomized-controlled study in mice pretreated with 3-deacyl 6-acyl phosphorylated hexaacyl disaccharide (PHAD), a synthetic Toll-like receptor 4 agonist. Two cohorts of male BALB/c mice received intravenous vehicle or PHAD (2, 20, or 200 µg) at 48 and 24 h before unilateral renal pedicle clamping and simultaneous contralateral nephrectomy. A separate cohort of mice received intravenous vehicle or 200 µg PHAD followed by bilateral IRI-AKI. Mice were monitored for evidence of kidney injury for 3 days postreperfusion. Kidney function was assessed by serum blood urea nitrogen and creatinine measurements. Kidney tubular injury was assessed by semiquantitative analysis of tubular morphology on periodic acid-Schiff (PAS)-stained kidney sections and by kidney mRNA quantification of injury [neutrophil gelatinase-associated lipocalin (Ngal), kidney injury molecule-1 (Kim-1), and heme oxygenase-1 (Ho-1)] and inflammation [interleukin-6 (IL-6), interleukin-1β (IL-1β), and tumor necrosis factor-α (Tnf-α)] using quantitative RT-PCR. Immunohistochemistry was used to quantify proximal tubular cell injury and renal macrophages by quantifying the areas stained with Kim-1 and F4/80 antibodies, respectively, and TUNEL staining to detect the apoptotic nuclei. PHAD pretreatment yielded dose-dependent kidney function preservation after unilateral IRI-AKI. Histological injury, apoptosis, Kim-1 staining, and Ngal mRNA were lower in PHAD-treated mice and IL-1β mRNA was higher in PHAD-treated mice. Similar pretreatment protection was noted with 200 mg PHAD after bilateral IRI-AKI, with significantly reduced Kim-1 immunostaining in the outer medulla of mice treated with PHAD after bilateral IRI-AKI. In conclusion, PHAD pretreatment leads to dose-dependent protection from renal injury after unilateral and bilateral IRI-AKI in mice.NEW & NOTEWORTHY Pretreatment with 3-deacyl 6-acyl phosphorylated hexaacyl disaccharide; a novel synthetic Toll-like receptor 4 agonist, preserves kidney function during ischemia-reperfusion injury-induced acute kidney injury.","['3-deacyl 6-acyl phosphorylated hexaacyl disaccharide', 'Toll-like receptor 4 agonist', 'acute kidney injury', 'ischemia-reperfusion injury', 'phosphorylated hexaacyl disaccharide']",,"['ischemia', 'reperfusion']"
36995087,Electron Transport Chain Inhibition to Decrease Reperfusion Injury in Transplanted Donation after Circulatory Death Rat Hearts.,"Donation after circulatory death (DCD) donor hearts sustain ischemic damage and are not routinely utilized for heart transplantation. DCD heart injury, particularly reperfusion injury, is primarily mediated by releasing reactive oxygen species (ROS) from the damaged mitochondria (complex I of the electron transport chain). Amobarbital (AMO) is a transient inhibitor of complex I and is known to reduce ROS generation. We studied the beneficial effects of AMO in transplanted DCD hearts. Sprague Dawley rats were assigned to four groups- DCD or DCD+AMO donors and control beating-heart donors (CBD) or CBD+AMO donors (n=6-8 each). Anesthetized rats were connected to a ventilator. The right carotid artery was cannulated, heparin and vecuronium were administered. The DCD process started by disconnecting the ventilator. DCD hearts were procured following 25 minutes ofin-vivoischemia, while CBD hearts were procured without ischemia. At procurement, all donor hearts received 10ml of University of Wisconsin cardioplegia solution. The CBD+AMO and DCD+AMO groups received AMO (2 mM) dissolved in cardioplegia. Heterotopic heart transplantation was performed by anastomosing the donor aorta and pulmonary artery to the recipient's abdominal aorta and inferior vena cava. Following 14 days, transplanted heart function was measured with a balloon tip catheter placed in the left ventricle. Compared to CBD hearts, DCD hearts had significantly lower developed pressure. AMO treatment significantly improved cardiac function in DCD hearts. Treatment of DCD hearts at the time of reperfusion with AMO resulted in an improvement of transplanted heart function that was comparable to the CBD hearts.",[],,"['ischemia', 'reperfusion']"
36993974,Multifaceted involvements of Paneth cells in various diseases within intestine and systemically.,"Serving as the guardians of small intestine, Paneth cells (PCs) play an important role in intestinal homeostasis maintenance. Although PCs uniquely exist in intestine under homeostasis, the dysfunction of PCs is involved in various diseases not only in intestine but also in extraintestinal organs, suggesting the systemic importance of PCs. The mechanisms under the participation of PCs in these diseases are multiple as well. The involvements of PCs are mostly characterized by limiting intestinal bacterial translocation in necrotizing enterocolitis, liver disease, acute pancreatitis and graft-vs-host disease. Risk genes in PCs render intestine susceptible to Crohn's disease. In intestinal infection, different pathogens induce varied responses in PCs, and toll-like receptor ligands on bacterial surface trigger the degranulation of PCs. The increased level of bile acid dramatically impairs PCs in obesity. PCs can inhibit virus entry and promote intestinal regeneration to alleviate COVID-19. On the contrary, abundant IL-17A in PCs aggravates multi-organ injury in ischemia/reperfusion. The pro-angiogenic effect of PCs aggravates the severity of portal hypertension. Therapeutic strategies targeting PCs mainly include PC protection, PC-derived inflammatory cytokine elimination, and substituting AMP treatment. In this review, we discuss the influence and importance of Paneth cells in both intestinal and extraintestinal diseases as reported so far, as well as the potential therapeutic strategies targeting PCs.","['COVID-19', 'Crohn’s disease', 'Paneth cell', 'acute pancreatitis', 'liver disease', 'necrotizing enterocolitis', 'therapeutic strategy']",2022-12-04,"['ischemia', 'reperfusion']"
36993800,Deletion of NADPH oxidase 2 attenuates cisplatin-induced acute kidney injury through reducing ROS-induced proximal tubular cell injury and inflammation.,"Cisplatin is a commonly used chemotherapeutic agent in cancer treatment. However, its high nephrotoxicity limits its therapeutic application and efficacy. Cisplatin induces nephrotoxicity mainly through oxidative stress and inflammation. Reactive oxygen species (ROS) in the kidneys mainly arise from nicotinamide adenine dinucleotide phosphate (NADPH) oxidases 2 (NOX2), which is highly upregulated during ischemia-reperfusion injury and diabetes mellitus. However, its role in cisplatin-induced acute kidney injury (AKI) remains unknown.A 8-10-week-old NOX2 gene-knockout and wild-type mice were injected with 25 mg/kg cisplatin intraperitoneally for experiments.We investigated the role of NOX2 in cisplatin-induced AKI and found that NOX2-mediated ROS production is a key inflammatory mediator of proximal tubular cell injury in cisplatin-induced AKI. NOX2 gene-knockout alleviated cisplatin-induced renal function decline, tubular injury score, kidney injury molecule-1(Kim-1) expression, and interleukin (IL)-6 and IL-1α levels with a reduction of ROS production. Moreover, in cisplatin-induced AKI, intercellular adhesion molecule 1 (ICAM-1) and the chemoattractant CXC ligand 1 (CXCL1) were highly expressed in association with neutrophil infiltration, which were all attenuated by deletion of NOX2.These data indicate that NOX2 aggravates cisplatin nephrotoxicity by promoting ROS-mediated tissue injury and neutrophil infiltration. Thus, appropriate targeting of NOX2/ROS pathway may minimize the risk of cisplatin-induced kidney injury in patients receiving cancer therapy.","['ICAM-1 NOX2 modulates cisplatin-induced nephrotoxicity', 'NOX2', 'ROS', 'cisplatin-induced AKI', 'neutrophil infiltration']",2022-11-14,"['ischemia', 'reperfusion']"
36993301,Real-time in vivo thoracic spinal glutamate sensing reveals spinal hyperactivity during myocardial ischemia.,"Myocardial ischemia-reperfusion (IR) can cause ventricular arrhythmias and sudden cardiac death via sympathoexcitation. The spinal cord neural network is crucial in triggering these arrhythmias and evaluating its neurotransmitter activity during IR is critical for understanding ventricular excitability control. To assess the real-time in vivo spinal neural activity in a large animal model, we developed a flexible glutamate-sensing multielectrode array. To record the glutamate signaling during IR injury, we inserted the probe into the dorsal horn of the thoracic spinal cord at the T2-T3 where neural signals generated by the cardiac sensory neurons are processed and provide sympathoexcitatory feedback to the heart. Using the glutamate sensing probe, we found that the spinal neural network was excited during IR, especially after 15 mins, and remained elevated during reperfusion. Higher glutamate signaling was correlated with the reduction in the cardiac myocyte activation recovery interval, showing higher sympathoexcitation, as well as dispersion of the repolarization which is a marker for increased risk of arrhythmias. This study illustrates a new technique for measuring the spinal glutamate at different spinal cord levels as a surrogate for the spinal neural network activity during cardiac interventions that engage the cardio-spinal neural pathway.",[],,"['ischemia', 'reperfusion']"
36992598,Predictors of Early Neurological Deterioration Occurring within 24 h in Acute Ischemic Stroke following Reperfusion Therapy: A Systematic Review and Meta-Analysis.,"Early neurological deterioration (END), generally defined as the increment of National Institutes of Health Stroke Scale (NIHSS) score ≥4 within 24 hours, lead to poor clinical outcome in acute ischemic stroke (AIS) patients receiving reperfusion therapies including intravenous thrombolysis (IVT) and/or endovascular treatment (EVT). This systematic review and meta-analysis aimed to explore multiple predictors of END following reperfusion therapies.We searched PubMed, Web of Science and EBSCO for all studies on END in AIS patients receiving IVT and/or EVT published between January 2000 and December 2022. A random-effects meta-analysis was conducted and presented in accordance with the Preferred Reporting Items for Systematic Reviews and Meta-Analysis (PRISMA) guidelines. The quality of each included studies was assessed by calculating a total score according to the STROBE or CONSORT criteria. Publication bias and heterogeneity were also evaluated using the Eggers/Peters test, funnel plots and sensitivity analysis.A total of 29 studies involving 65,960 AIS patients were included. The quality of evidence is moderate to high, and all studies have no publication bias. The overall incidence of END occurring after reperfusion therapy in AIS patients was 14% ((95% confidence intervals (CI), 12%-15%)). Age, systolic blood pressure (SBP), glucose levels at admission, the onset to treatment time (OTT), hypertension, diabetes mellitus, arterial fibrillation, and internal cerebral artery occlusion were significantly associated with END following reperfusion therapy.Numerous factors are associated with END occurrence in AIS patients receiving reperfusion therapy. Management of the risk factors of END may improve the functional outcome after reperfusion treatment.","['early neurological deterioration (END)', 'endovascular treatment (EVT)', 'intravenous thrombolysis (IVT)', 'predictors', 'reperfusion therapy']",2022-11-13,"['ischemia', 'reperfusion']"
36992594,"Therapeutic Treatment with Pycnogenol® Attenuates Ischemic Brain Injury in Gerbils Focusing on Cognitive Impairment, Neuronal Death, BBB Leakage and Neuroinflammation in the Hippocampus.","A gerbil model of ischemia and reperfusion (IR) injury in the forebrain has been developed for studies on mechanisms, prevention and therapeutic strategies of IR injury in the forebrain. Pycnogenol® (PYC), a standardized extract of French maritime pine tree (Pinus pinaster Aiton) has been exploited as an additive for dietary supplement. In the present study, we investigated the neuroprotective effects of post-treatment with PYC and its therapeutic mechanisms in gerbils.The gerbils were given sham and IR operation and intraperitoneally injected with vehicle and Pycnogenol® (25, 50 and 100 mg/kg, respectively) immediately, at 24 hours and 48 hours after sham and IR operation. Through 8-arm radial maze test and passive avoidance test, each spatial memory and short-term memory function was assessed. To examine the neuroprotection of Pycnogenol®, we conducted cresyl violet staining, immunohistochemistry for neuronal nuclei, and Fluoro-Jade B histofluorescence. Moreover, we carried out immunohistochemistry for immunoglobulin G (IgG) to investigate blood-brain barrier (BBB) leakage and interleukin-1β (IL-1β) to examine change in pro-inflammatory cytokine.We found that IR-induced memory deficits were significantly ameliorated when 100 mg/kg Pycnogenol® was treated. In addition, treatment with 100 mg/kg Pycnogenol®, not 25 mg/kg nor 50 mg/kg, conferred neuroprotective effect against IR injury. For its mechanisms, we found that 100 mg/kg Pycnogenol® significantly reduced BBB leakage and inhibited the expression of IL-1β.Therapeutic treatment (post-treatment) with Pycnogenol® after IR effectively attenuated ischemic brain injury in gerbils. Based on these results, we suggest that PYC can be employed as an important material for ischemic drugs.","['immunoglobulin G', 'neuroprotection', 'proinflammatory cytokines', 'pyramidal cell', 'transient forebrain ischemia']",2022-10-14,"['ischemia', 'reperfusion']"
36991356,HOTAIR regulates SIRT3-mediated cardiomyocyte survival after myocardial ischemia/reperfusion by interacting with FUS.,"Myocardial ischemia/reperfusion (I/R) contributes to serious myocardial injury and even death. Therefore, prevention and mitigation of myocardial I/R is particularly important. LncRNA HOTAIR has been reported to be implicated in myocardial I/R progression. However, the detailed molecular mechanism of HOTAIR in cardiomyocyte was explored in myocardial I/R.Firstly, cell model of myocardial I/R was established through hypoxia/reoxygenation (H/R). Apoptosis and cell cycle were evaluated utilizing flow cytometry. The corresponding test kits were conducted to monitor the levels of LDH, Caspase3 and Caspase9. The gene expression and protein levels were detected by qPCR and western blot, respectively. RNA pull-down and RIP were performed to verify the interaction between FUS and lncRNA HOTAIR.In AC16 cardiomyocytes treated with H/R, lncRNA HOTAIR and SIRT3 expression were obviously decreased. Overexpression of HOTAIR or SIRT3 could ameliorate H/R-induced cardiomyocyte injury by promoting cell viability, lowering LDH levels, and suppressing cell apoptosis. Further, lncRNA HOTAIR upregulated the expression of SIRT3 via interacting with FUS, thereby promoting the survival of H/R-injured cardiomyocytes.LncRNA HOTAIR can improve myocardial I/R by affecting cardiomyocyte survival through regulation of SIRT3 by binding to the RNA binding protein FUS.","['Cardiomyocyte survival', 'FUS', 'Myocardial ischemia/reperfusion', 'SIRT3', 'lncRNA HOTAIR']",2022-10-19,"['ischemia', 'reperfusion']"
36990720,CT Perfusion vs Noncontrast CT for Late Window Stroke Thrombectomy: A Systematic Review and Meta-analysis.,"Patients with acute ischemic stroke (AIS) treated with endovascular thrombectomy (EVT) in the late window (6-24 hours) can be evaluated with CT perfusion (CTP) or with noncontrast CT (NCCT) only. Whether outcomes differ depending on the type of imaging selection is unknown. We conducted a systematic review and meta-analysis comparing outcomes between CTP and NCCT for EVT selection in the late therapeutic window.This study is reported according to the Preferred Reporting Items for Systematic Reviews and Meta-analyses 2020 guidelines. A systematic literature review of the English language literature was conducted using Web of Science, Embase, Scopus, and PubMed databases. Studies focusing on late-window AIS undergoing EVT imaged through CTP and NCCT were included. Data were pooled using a random-effects model. The primary outcome of interest was rate of functional independence, defined as modified Rankin scale 0-2. The secondary outcomes of interest included rates of successful reperfusion, defined as thrombolysis in cerebral infarction 2b-3, mortality, and symptomatic intracranial hemorrhage (sICH).Five studies with 3,384 patients were included in our analysis. There were comparable rates of functional independence (odds ratio [OR] 1.03, 95% CI 0.87-1.22; p = 0.71) and sICH (OR 1.09, 95% CI 0.58-2.04; p = 0.80) between the 2 groups. Patients imaged with CTP had higher rates of successful reperfusion (OR 1.31, 95% CI 1.05-1.64; p = 0.015) and lower rates of mortality (OR 0.79, 95% CI 0.65-0.96; p = 0.017).Although recovery of functional independence after late-window EVT was not more common in patients selected by CTP when compared with patients selected by NCCT only, patients selected by CTP had lower mortality.",[],2022-11-30,"['ischemia', 'reperfusion']"
36990710,[Attention should be paid to futile recanalization after endovascular treatment in acute ischemic stroke].,"With the accumulation of research evidence and clinical experience, an increasing number of patients benefit from vascular recanalization therapies. Although successful recanalization of the occluded artery has been achieved, neurological deficits persist after endovascular treatment, which defined as""futile reperfusion"". Compared with the successful recanalization, successful reperfusion predicts final infarct size and clinical outcome more accurately. At present, the known influencing factors of futile reperfusion include older age, female, high baseline National Institute of Health stroke scale (NIHSS) score, hypertension, diabetes, atrial fibrillation, reperfusion treatment strategy, large infarction core volume, and collateral circulation status. The incidence of futile reperfusion in China is significantly higher than that in western population. However, few studies focused on its mechanism and influencing factors. To date, many clinical studies have attempted to reduce the occurrence of futile recanalization regarding antiplatelet therapy, blood pressure management and treatment process improvement. However, only one effective measure has been achieved in blood pressure management: systolic blood pressure control below 120 mmHg (1 mmHg=0.133 kPa) should be avoided after successful recanalization. Therefore, future studies are warranted to promote the establishment and maintenance of collateral circulation, as well as neuroprotective therapy.近年来，由于临床研究证据和临床经验的积累，越来越多的急性卒中患者从血管开通治疗中获益，但同时存在“无效再通”现象，即血管成功开通，但神经功能并不恢复。相比于血管成功开通，成功的再灌注可以更准确地预测患者最终梗死体积及临床结局。目前已知有关无效再通的影响因素主要包括高龄、女性、较高的基线美国国立卫生研究院卒中量表（NIHSS）评分、高血压、糖尿病、心房纤颤等因素，以及再灌注治疗策略，大梗死核心体积以及侧支循环状态。我国卒中人群无效再通的发生率显著高于西方人群，然而有关其机制及影响因素的研究仍较少。目前已有许多大型临床研究在抗血小板治疗方案、血压管理、治疗流程改进等方面试图探索减少无效再通的发生，然而仅在血压管理方面发现有效措施：血管成功开通后应避免将收缩压控制在120 mmHg（1 mmHg=0.133 kPa）以下。未来需要在促进侧支循环的建立及维持、联合神经保护治疗等方面进一步探索。.",[],,"['ischemia', 'reperfusion']"
36990422,LncRNA JPX targets SERCA2a to mitigate myocardial ischemia/reperfusion injury by binding to EZH2.,"Long non-coding RNAs (lncRNAs) are pivotal regulators in heart disease, including myocardial ischemia/reperfusion (I/R) injury. LncRNA just proximal to XIST (JPX) is a molecular switch for X-chromosome inactivation. Enhancer of zeste homolog 2 (EZH2) is a core catalytic subunit of the polycomb repressive complex 2 (PRC2), which is involved in chromatin compaction and gene repression. This study aims to explore the mechanism of JPX regulating the expression of Sarcoplasmic/endoplasmic reticulum Ca2+ ATPase 2a (SERCA2a) by binding to EZH2 and preventing cardiomyocyte I/R damage in vivo and in vitro. First, we constructed mouse myocardial I/R and HL1 cell hypoxia/reoxygenation models, and found that JPX was low expressed in both models. JPX overexpression alleviated cardiomyocyte apoptosis in vivo and in vitro, reduced the I/R-induced infarct size in mouse hearts, lowered the serum cTnI concentration, and promoted mouse cardiac systolic function. The evidence implies that JPX can alleviate I/R-induced acute cardiac damage. Mechanistically, the FISH and RIP assays showed that JPX could bind to EZH2. The ChIP assay revealed EZH2 enrichment at the promoter region of SERCA2a. Both the EZH2 and H3K27me3 levels at the promoter region of SERCA2a were reduced in the JPX overexpression group compared to those in the Ad-EGFP group (P < 0.01). In summary, our results suggested that LncRNA JPX directly bound to EZH2 and reduced the EZH2-mediated H3K27me3 in the SERCA2a promoter region, protecting the heart from acute myocardial I/R injury. Therefore, JPX might be a potential therapeutic target for I/R injury.","['EZH2', 'JPX', 'Myocardial ischemia/reperfusion', 'SERCA2a', 'lncRNA']",2022-10-11,"['ischemia', 'reperfusion']"
36990325,Remote ischemic postconditioning ameliorates stroke injury via the SDF-1α/CXCR4 signaling axis in rats.,"Remote Ischemic Postconditioning (RIPostC) has become a research hotspot due to its protective effect on the brain in clinical studies related to ischemic stroke. The purpose of this study is to investigate the protective effect of RIPostC after ischemic stroke in rats. The middle cerebral artery occlusion/reperfusion (MCAO/R) model was established by the wire embolization method. RIPostC was obtained by inducing temporary ischemia in the hind limbs of rats. First, based on the results of short-term behavioral measures and long-term neurological function experiments, RIPostC was found to have a protective effect on the MCAO/R model and to improve neurological recovery in rats. Compared to the sham group, RIPostC upregulated the expression levels of C-X-C motif chemokine receptor 4(CXCR4) in the brain and stromal cell-derived factor-1(SDF-1α) in peripheral blood. In addition, RIPostC upregulated CXCR4 expression on CD34 + stem cells in peripheral blood in flow cytometric assays. Meanwhile, according to the results of EdU/DCX co-staining and CD31 staining, it was found that the effect of RIPostC on ameliorating brain injury via SDF-1α/CXCR4 signaling axis may be associated with vascular neogenesis. Finally, after inhibiting the SDF-1α/CXCR4 signaling axis using AMD3100(Plerixafor), we found that the neuroprotective effect of RIPostC was diminished. Taken together, RIPostC can improve neurobehavioral damage induced by MCAO/R in rats, and its mechanism may be related to SDF-1α/CXCR4 signaling axis. Therefore, RIPostC can be used as an intervention strategy for stroke. SDF-1α/CXCR4 signaling axis can also be a potential target for intervention.","['Angiogenesis', 'CXCR4', 'Ischemic stroke', 'Neurogenesis', 'Remote ischemic postconditioning', 'SDF-1α']",2022-12-19,"['ischemia', 'reperfusion']"
36990128,Downregulation of fatty acid oxidation led by Hilpda increases G2/M arrest/delay-induced kidney fibrosis.,"Hypoxia-regulated proximal tubular epithelial cells (PTCs) G2/M phase arrest/delay was involved in production of renal tubulointerstitial fibrosis (TIF). TIF is a common pathological manifestation of progression in patients with chronic kidney disease (CKD), and is often accompanied by lipid accumulation in renal tubules. However, cause-effect relationship between hypoxia-inducible lipid droplet-associated protein (Hilpda), lipid accumulation, G2/M phase arrest/delay and TIF remains unclear. Here we found that overexpression of Hilpda downregulated adipose triglyceride lipase (ATGL) promoted triglyceride overload in the form of lipid accumulation, leading to defective fatty acid β-oxidation (FAO), ATP depletion in a human PTC cell line (HK-2) under hypoxia and in mice kidney tissue treated with unilateral ureteral obstruction (UUO) and unilateral ischemia-reperfusion injury (UIRI). Hilpda-induced lipid accumulation caused mitochondrial dysfunction, enhanced expression of profibrogenic factors TGF-β1, α-SMA and Collagen I elevation, and reduced expression of G2/M phase-associated gene CDK1, as well as increased CyclinB1/D1 ratio, resulted in G2/M phase arrest/delay and profibrogenic phenotypes. Hilpda deficiency in HK-2 cell and kidney of mice with UUO had sustained expression of ATGL and CDK1 and reduced expression of TGF-β1, Collagen I and CyclinB1/D1 ratio, resulting in the amelioration of lipid accumulation and G2/M arrest/delay and subsequent TIF. Expression of Hilpda correlated with lipid accumulation, was positively associated with tubulointerstitial fibrosis in tissue samples from patients with CKD. Our findings suggest that Hilpda deranges fatty acid metabolism in PTCs, which leads to G2/M phase arrest/delay and upregulation of profibrogenic factors, and consequently promote TIF which possibly underlie pathogenesis of CKD.","['Fatty acid metabolism', 'G2/M phase arrest', 'Hilpda', 'Hypoxia', 'Renal tubulointerstitial fibrosis']",2022-12-23,"['ischemia', 'reperfusion']"
